lesion_id,image_id,num_images
HAM_0003434,"['ISIC_0031126', 'ISIC_0028608']",2
HAM_0003439,"['ISIC_0033050', 'ISIC_0033526']",2
HAM_0003449,"['ISIC_0029242', 'ISIC_0027263']",2
HAM_0003451,"['ISIC_0027298', 'ISIC_0027098']",2
HAM_0003452,"['ISIC_0032006', 'ISIC_0028920']",2
HAM_0003455,"['ISIC_0027958', 'ISIC_0027896']",2
HAM_0003458,"['ISIC_0024623', 'ISIC_0029613']",2
HAM_0003460,"['ISIC_0034086', 'ISIC_0032577']",2
HAM_0003466,"['ISIC_0034132', 'ISIC_0033038']",2
HAM_0003475,"['ISIC_0030688', 'ISIC_0029825']",2
HAM_0003476,"['ISIC_0029603', 'ISIC_0028972']",2
HAM_0003487,"['ISIC_0031123', 'ISIC_0024845']",2
HAM_0003495,"['ISIC_0032869', 'ISIC_0033524']",2
HAM_0003497,"['ISIC_0031310', 'ISIC_0030970']",2
HAM_0003501,"['ISIC_0026927', 'ISIC_0029582']",2
HAM_0003504,"['ISIC_0028075', 'ISIC_0026823']",2
HAM_0003509,"['ISIC_0031778', 'ISIC_0027832']",2
HAM_0003520,"['ISIC_0026516', 'ISIC_0025724']",2
HAM_0003521,"['ISIC_0032220', 'ISIC_0032258']",2
HAM_0003523,"['ISIC_0030447', 'ISIC_0026179']",2
HAM_0003525,"['ISIC_0024653', 'ISIC_0026141']",2
HAM_0003534,"['ISIC_0028493', 'ISIC_0031746']",2
HAM_0003559,"['ISIC_0027463', 'ISIC_0025810']",2
HAM_0003562,"['ISIC_0030544', 'ISIC_0030962']",2
HAM_0003569,"['ISIC_0027960', 'ISIC_0026955']",2
HAM_0003574,"['ISIC_0024877', 'ISIC_0030835']",2
HAM_0003579,"['ISIC_0028042', 'ISIC_0030229']",2
HAM_0003583,"['ISIC_0026501', 'ISIC_0026006']",2
HAM_0003597,"['ISIC_0033422', 'ISIC_0027488']",2
HAM_0003601,"['ISIC_0030795', 'ISIC_0027507']",2
HAM_0003603,"['ISIC_0026974', 'ISIC_0026795']",2
HAM_0003609,"['ISIC_0030567', 'ISIC_0025729']",2
HAM_0003619,"['ISIC_0028562', 'ISIC_0025553']",2
HAM_0003623,"['ISIC_0033512', 'ISIC_0032788']",2
HAM_0003627,"['ISIC_0024855', 'ISIC_0026497']",2
HAM_0003640,"['ISIC_0027181', 'ISIC_0030635']",2
HAM_0003642,"['ISIC_0027492', 'ISIC_0027528']",2
HAM_0003649,"['ISIC_0032946', 'ISIC_0033153']",2
HAM_0003652,"['ISIC_0025784', 'ISIC_0032112']",2
HAM_0003653,"['ISIC_0028534', 'ISIC_0030139']",2
HAM_0003659,"['ISIC_0033449', 'ISIC_0033676']",2
HAM_0003663,"['ISIC_0026403', 'ISIC_0029491']",2
HAM_0003667,"['ISIC_0025695', 'ISIC_0026427']",2
HAM_0003676,"['ISIC_0032530', 'ISIC_0033249']",2
HAM_0003677,"['ISIC_0029409', 'ISIC_0032364']",2
HAM_0003681,"['ISIC_0032907', 'ISIC_0033760']",2
HAM_0003683,"['ISIC_0027352', 'ISIC_0029558']",2
HAM_0003684,"['ISIC_0031646', 'ISIC_0031385']",2
HAM_0003686,"['ISIC_0025386', 'ISIC_0024870']",2
HAM_0003690,"['ISIC_0034155', 'ISIC_0033146']",2
HAM_0003692,"['ISIC_0029719', 'ISIC_0027684']",2
HAM_0003698,"['ISIC_0025518', 'ISIC_0026101']",2
HAM_0003710,"['ISIC_0031611', 'ISIC_0032074']",2
HAM_0003723,"['ISIC_0025742', 'ISIC_0032141']",2
HAM_0003728,"['ISIC_0034167', 'ISIC_0033949']",2
HAM_0003738,"['ISIC_0032139', 'ISIC_0031243']",2
HAM_0003742,"['ISIC_0031631', 'ISIC_0027150']",2
HAM_0003754,"['ISIC_0029671', 'ISIC_0028649']",2
HAM_0003755,"['ISIC_0034212', 'ISIC_0033489']",2
HAM_0003759,"['ISIC_0032630', 'ISIC_0033399']",2
HAM_0003764,"['ISIC_0031063', 'ISIC_0028877']",2
HAM_0003766,"['ISIC_0027760', 'ISIC_0026538']",2
HAM_0003768,"['ISIC_0029929', 'ISIC_0026634']",2
HAM_0003771,"['ISIC_0026163', 'ISIC_0025807']",2
HAM_0003774,"['ISIC_0033588', 'ISIC_0033144']",2
HAM_0003777,"['ISIC_0033584', 'ISIC_0033118']",2
HAM_0003785,"['ISIC_0025776', 'ISIC_0025908']",2
HAM_0003805,"['ISIC_0030446', 'ISIC_0031527']",2
HAM_0003807,"['ISIC_0032655', 'ISIC_0033620']",2
HAM_0003832,"['ISIC_0025450', 'ISIC_0024586']",2
HAM_0003839,"['ISIC_0026693', 'ISIC_0027983']",2
HAM_0003843,"['ISIC_0034036', 'ISIC_0034216']",2
HAM_0003845,"['ISIC_0032829', 'ISIC_0033601']",2
HAM_0003848,"['ISIC_0027077', 'ISIC_0032096']",2
HAM_0003852,"['ISIC_0032542', 'ISIC_0034224']",2
HAM_0003856,"['ISIC_0024760', 'ISIC_0026335']",2
HAM_0003866,"['ISIC_0025046', 'ISIC_0024665']",2
HAM_0003869,"['ISIC_0032152', 'ISIC_0025766']",2
HAM_0003881,"['ISIC_0029061', 'ISIC_0031893']",2
HAM_0003904,"['ISIC_0025871', 'ISIC_0031988']",2
HAM_0003912,"['ISIC_0028367', 'ISIC_0030741']",2
HAM_0003920,"['ISIC_0028992', 'ISIC_0026351']",2
HAM_0003933,"['ISIC_0031515', 'ISIC_0029854']",2
HAM_0003937,"['ISIC_0027250', 'ISIC_0025309']",2
HAM_0003940,"['ISIC_0031754', 'ISIC_0029803']",2
HAM_0003941,"['ISIC_0029745', 'ISIC_0028419']",2
HAM_0003957,"['ISIC_0030653', 'ISIC_0031821']",2
HAM_0003965,"['ISIC_0025652', 'ISIC_0028380']",2
HAM_0003969,"['ISIC_0033564', 'ISIC_0032627']",2
HAM_0003978,"['ISIC_0033284', 'ISIC_0033908']",2
HAM_0003981,"['ISIC_0025731', 'ISIC_0028670']",2
HAM_0003987,"['ISIC_0031813', 'ISIC_0030354']",2
HAM_0003990,"['ISIC_0026360', 'ISIC_0025996']",2
HAM_0003996,"['ISIC_0030383', 'ISIC_0025465']",2
HAM_0004004,"['ISIC_0024782', 'ISIC_0029872']",2
HAM_0004011,"['ISIC_0033023', 'ISIC_0033258']",2
HAM_0004012,"['ISIC_0030803', 'ISIC_0025831']",2
HAM_0004024,"['ISIC_0032338', 'ISIC_0034067']",2
HAM_0004027,"['ISIC_0030403', 'ISIC_0024595']",2
HAM_0004029,"['ISIC_0029472', 'ISIC_0029682']",2
HAM_0004034,"['ISIC_0027829', 'ISIC_0024948']",2
HAM_0004047,"['ISIC_0025500', 'ISIC_0030277']",2
HAM_0004053,"['ISIC_0027126', 'ISIC_0027067']",2
HAM_0004056,"['ISIC_0034051', 'ISIC_0033377']",2
HAM_0004060,"['ISIC_0029210', 'ISIC_0030825']",2
HAM_0004063,"['ISIC_0032896', 'ISIC_0034166']",2
HAM_0004069,"['ISIC_0029589', 'ISIC_0029476']",2
HAM_0004071,"['ISIC_0033098', 'ISIC_0032607']",2
HAM_0004076,"['ISIC_0032966', 'ISIC_0033864']",2
HAM_0004084,"['ISIC_0026090', 'ISIC_0025285']",2
HAM_0004091,"['ISIC_0033587', 'ISIC_0032675']",2
HAM_0004095,"['ISIC_0029252', 'ISIC_0026017']",2
HAM_0004103,"['ISIC_0028880', 'ISIC_0031309']",2
HAM_0004109,"['ISIC_0033037', 'ISIC_0033773']",2
HAM_0004113,"['ISIC_0034165', 'ISIC_0033185']",2
HAM_0004121,"['ISIC_0025324', 'ISIC_0026996']",2
HAM_0004126,"['ISIC_0030060', 'ISIC_0030211']",2
HAM_0004127,"['ISIC_0031700', 'ISIC_0027073']",2
HAM_0004128,"['ISIC_0027072', 'ISIC_0030378']",2
HAM_0004133,"['ISIC_0024941', 'ISIC_0026028']",2
HAM_0004138,"['ISIC_0025905', 'ISIC_0030184']",2
HAM_0004153,"['ISIC_0029216', 'ISIC_0026489']",2
HAM_0004156,"['ISIC_0025863', 'ISIC_0024387']",2
HAM_0004164,"['ISIC_0030695', 'ISIC_0031203']",2
HAM_0004165,"['ISIC_0033346', 'ISIC_0034219']",2
HAM_0004170,"['ISIC_0029046', 'ISIC_0031476']",2
HAM_0004172,"['ISIC_0034171', 'ISIC_0033996']",2
HAM_0004176,"['ISIC_0034286', 'ISIC_0033373']",2
HAM_0004221,"['ISIC_0033163', 'ISIC_0033887']",2
HAM_0004222,"['ISIC_0030899', 'ISIC_0031757']",2
HAM_0004224,"['ISIC_0026248', 'ISIC_0027194']",2
HAM_0004234,"['ISIC_0029396', 'ISIC_0025984']",2
HAM_0004245,"['ISIC_0033701', 'ISIC_0033884']",2
HAM_0004258,"['ISIC_0033783', 'ISIC_0033693']",2
HAM_0004260,"['ISIC_0025786', 'ISIC_0025525']",2
HAM_0004265,"['ISIC_0026296', 'ISIC_0025018']",2
HAM_0004267,"['ISIC_0031145', 'ISIC_0028430']",2
HAM_0004302,"['ISIC_0033029', 'ISIC_0028582']",2
HAM_0004303,"['ISIC_0033737', 'ISIC_0033932']",2
HAM_0004317,"['ISIC_0029039', 'ISIC_0025504']",2
HAM_0004318,"['ISIC_0032158', 'ISIC_0031678']",2
HAM_0004321,"['ISIC_0033479', 'ISIC_0033522']",2
HAM_0004330,"['ISIC_0029760', 'ISIC_0030555']",2
HAM_0004337,"['ISIC_0032140', 'ISIC_0031981']",2
HAM_0004341,"['ISIC_0031967', 'ISIC_0031584']",2
HAM_0004354,"['ISIC_0026877', 'ISIC_0028773']",2
HAM_0004360,"['ISIC_0026371', 'ISIC_0024857']",2
HAM_0004363,"['ISIC_0031609', 'ISIC_0026857']",2
HAM_0004364,"['ISIC_0027721', 'ISIC_0026697']",2
HAM_0004365,"['ISIC_0031294', 'ISIC_0028719']",2
HAM_0004367,"['ISIC_0033723', 'ISIC_0033396']",2
HAM_0004370,"['ISIC_0027138', 'ISIC_0024757']",2
HAM_0004372,"['ISIC_0026964', 'ISIC_0030167']",2
HAM_0004375,"['ISIC_0034278', 'ISIC_0033102']",2
HAM_0004380,"['ISIC_0026251', 'ISIC_0029072']",2
HAM_0004387,"['ISIC_0033132', 'ISIC_0033821']",2
HAM_0004405,"['ISIC_0032532', 'ISIC_0033500']",2
HAM_0004406,"['ISIC_0034125', 'ISIC_0033060']",2
HAM_0004410,"['ISIC_0032428', 'ISIC_0032342']",2
HAM_0004412,"['ISIC_0029531', 'ISIC_0030961']",2
HAM_0004418,"['ISIC_0031293', 'ISIC_0026376']",2
HAM_0004422,"['ISIC_0027239', 'ISIC_0030700']",2
HAM_0004424,"['ISIC_0033688', 'ISIC_0033557']",2
HAM_0004428,"['ISIC_0025317', 'ISIC_0026420']",2
HAM_0004432,"['ISIC_0030466', 'ISIC_0024529']",2
HAM_0004442,"['ISIC_0033582', 'ISIC_0033576']",2
HAM_0004453,"['ISIC_0031825', 'ISIC_0030677']",2
HAM_0004455,"['ISIC_0027385', 'ISIC_0030882']",2
HAM_0004461,"['ISIC_0031817', 'ISIC_0032421']",2
HAM_0004475,"['ISIC_0029920', 'ISIC_0031188']",2
HAM_0004479,"['ISIC_0025027', 'ISIC_0032090']",2
HAM_0004485,"['ISIC_0029814', 'ISIC_0031481']",2
HAM_0004494,"['ISIC_0030458', 'ISIC_0031459']",2
HAM_0004507,"['ISIC_0029958', 'ISIC_0024554']",2
HAM_0004511,"['ISIC_0024590', 'ISIC_0028765']",2
HAM_0004524,"['ISIC_0027406', 'ISIC_0030273']",2
HAM_0004531,"['ISIC_0025799', 'ISIC_0029627']",2
HAM_0004534,"['ISIC_0024363', 'ISIC_0030210']",2
HAM_0004536,"['ISIC_0025644', 'ISIC_0030314']",2
HAM_0004542,"['ISIC_0024402', 'ISIC_0027256']",2
HAM_0004545,"['ISIC_0025985', 'ISIC_0026849']",2
HAM_0004546,"['ISIC_0027812', 'ISIC_0026561']",2
HAM_0004556,"['ISIC_0028449', 'ISIC_0028123']",2
HAM_0004564,"['ISIC_0026761', 'ISIC_0032322']",2
HAM_0004569,"['ISIC_0031495', 'ISIC_0026104']",2
HAM_0004571,"['ISIC_0033578', 'ISIC_0034100']",2
HAM_0004575,"['ISIC_0029389', 'ISIC_0024789']",2
HAM_0004578,"['ISIC_0034239', 'ISIC_0034287']",2
HAM_0004592,"['ISIC_0030730', 'ISIC_0029141']",2
HAM_0004593,"['ISIC_0024900', 'ISIC_0032072']",2
HAM_0004596,"['ISIC_0031087', 'ISIC_0027187']",2
HAM_0004599,"['ISIC_0034124', 'ISIC_0033861']",2
HAM_0004600,"['ISIC_0028865', 'ISIC_0028464']",2
HAM_0004603,"['ISIC_0030335', 'ISIC_0025793']",2
HAM_0004604,"['ISIC_0027133', 'ISIC_0028756']",2
HAM_0004607,"['ISIC_0026150', 'ISIC_0031642']",2
HAM_0004609,"['ISIC_0024710', 'ISIC_0030785']",2
HAM_0004620,"['ISIC_0033122', 'ISIC_0033713']",2
HAM_0004627,"['ISIC_0029974', 'ISIC_0031597']",2
HAM_0004632,"['ISIC_0032159', 'ISIC_0024382']",2
HAM_0004641,"['ISIC_0025099', 'ISIC_0031485']",2
HAM_0004643,"['ISIC_0029651', 'ISIC_0032044']",2
HAM_0004646,"['ISIC_0029140', 'ISIC_0030557']",2
HAM_0004656,"['ISIC_0029771', 'ISIC_0027475']",2
HAM_0004662,"['ISIC_0027531', 'ISIC_0024331']",2
HAM_0004663,"['ISIC_0031560', 'ISIC_0025809']",2
HAM_0004667,"['ISIC_0032008', 'ISIC_0031317']",2
HAM_0004673,"['ISIC_0029418', 'ISIC_0027455']",2
HAM_0004676,"['ISIC_0026247', 'ISIC_0028467']",2
HAM_0004685,"['ISIC_0030767', 'ISIC_0032061']",2
HAM_0004687,"['ISIC_0033754', 'ISIC_0032938']",2
HAM_0004691,"['ISIC_0025805', 'ISIC_0029166']",2
HAM_0004699,"['ISIC_0027497', 'ISIC_0028255']",2
HAM_0004709,"['ISIC_0028288', 'ISIC_0026558']",2
HAM_0004711,"['ISIC_0028197', 'ISIC_0029831']",2
HAM_0004717,"['ISIC_0025227', 'ISIC_0030268']",2
HAM_0004720,"['ISIC_0027277', 'ISIC_0028642']",2
HAM_0004722,"['ISIC_0029932', 'ISIC_0024575']",2
HAM_0004724,"['ISIC_0029725', 'ISIC_0024924']",2
HAM_0004742,"['ISIC_0031791', 'ISIC_0028338']",2
HAM_0004746,"['ISIC_0028764', 'ISIC_0029021']",2
HAM_0004747,"['ISIC_0031705', 'ISIC_0031435']",2
HAM_0004756,"['ISIC_0029248', 'ISIC_0030442']",2
HAM_0004761,"['ISIC_0027548', 'ISIC_0026826']",2
HAM_0004762,"['ISIC_0030312', 'ISIC_0026080']",2
HAM_0004763,"['ISIC_0029985', 'ISIC_0024891']",2
HAM_0004765,"['ISIC_0031217', 'ISIC_0025599']",2
HAM_0004767,"['ISIC_0025531', 'ISIC_0028285']",2
HAM_0004768,"['ISIC_0027559', 'ISIC_0024408']",2
HAM_0004777,"['ISIC_0026749', 'ISIC_0029895']",2
HAM_0004779,"['ISIC_0024962', 'ISIC_0024823']",2
HAM_0004780,"['ISIC_0029315', 'ISIC_0030245']",2
HAM_0004783,"['ISIC_0028793', 'ISIC_0025671']",2
HAM_0004784,"['ISIC_0029512', 'ISIC_0027872']",2
HAM_0004788,"['ISIC_0032835', 'ISIC_0033480']",2
HAM_0004806,"['ISIC_0032327', 'ISIC_0031031']",2
HAM_0004809,"['ISIC_0029840', 'ISIC_0031108']",2
HAM_0004813,"['ISIC_0027063', 'ISIC_0032331']",2
HAM_0004830,"['ISIC_0027248', 'ISIC_0027567']",2
HAM_0004833,"['ISIC_0030069', 'ISIC_0026133']",2
HAM_0004836,"['ISIC_0026674', 'ISIC_0025533']",2
HAM_0004839,"['ISIC_0028450', 'ISIC_0024599']",2
HAM_0004844,"['ISIC_0033394', 'ISIC_0034233']",2
HAM_0004848,"['ISIC_0032727', 'ISIC_0033979']",2
HAM_0004850,"['ISIC_0026438', 'ISIC_0028126']",2
HAM_0004852,"['ISIC_0028774', 'ISIC_0030565']",2
HAM_0004857,"['ISIC_0029038', 'ISIC_0031222']",2
HAM_0004859,"['ISIC_0033812', 'ISIC_0033653']",2
HAM_0004872,"['ISIC_0033867', 'ISIC_0033202']",2
HAM_0004877,"['ISIC_0027159', 'ISIC_0028188']",2
HAM_0004881,"['ISIC_0033806', 'ISIC_0032913']",2
HAM_0004883,"['ISIC_0031851', 'ISIC_0030436']",2
HAM_0004884,"['ISIC_0032128', 'ISIC_0025937']",2
HAM_0004886,"['ISIC_0029214', 'ISIC_0027112']",2
HAM_0004895,"['ISIC_0027519', 'ISIC_0024753']",2
HAM_0004897,"['ISIC_0024352', 'ISIC_0026293']",2
HAM_0004898,"['ISIC_0024932', 'ISIC_0029480']",2
HAM_0004908,"['ISIC_0031138', 'ISIC_0028710']",2
HAM_0004910,"['ISIC_0026115', 'ISIC_0026281']",2
HAM_0004912,"['ISIC_0025753', 'ISIC_0031600']",2
HAM_0004914,"['ISIC_0034062', 'ISIC_0034170']",2
HAM_0004917,"['ISIC_0026301', 'ISIC_0030227']",2
HAM_0004923,"['ISIC_0030973', 'ISIC_0030444']",2
HAM_0004928,"['ISIC_0031424', 'ISIC_0029770']",2
HAM_0004935,"['ISIC_0030629', 'ISIC_0031178']",2
HAM_0004936,"['ISIC_0025573', 'ISIC_0029705']",2
HAM_0004940,"['ISIC_0028084', 'ISIC_0026970']",2
HAM_0004947,"['ISIC_0029003', 'ISIC_0024711']",2
HAM_0004960,"['ISIC_0029967', 'ISIC_0027876']",2
HAM_0004970,"['ISIC_0026593', 'ISIC_0027774']",2
HAM_0004976,"['ISIC_0028499', 'ISIC_0031421']",2
HAM_0004980,"['ISIC_0027693', 'ISIC_0029017']",2
HAM_0004984,"['ISIC_0033630', 'ISIC_0032879']",2
HAM_0004991,"['ISIC_0032279', 'ISIC_0028809']",2
HAM_0004997,"['ISIC_0027305', 'ISIC_0027718']",2
HAM_0004998,"['ISIC_0033651', 'ISIC_0033304']",2
HAM_0005008,"['ISIC_0026580', 'ISIC_0030919']",2
HAM_0005018,"['ISIC_0028008', 'ISIC_0026440']",2
HAM_0005021,"['ISIC_0034173', 'ISIC_0033454']",2
HAM_0005026,"['ISIC_0028978', 'ISIC_0028728']",2
HAM_0005027,"['ISIC_0032329', 'ISIC_0026138']",2
HAM_0005034,"['ISIC_0028751', 'ISIC_0027024']",2
HAM_0005052,"['ISIC_0033724', 'ISIC_0033786']",2
HAM_0005056,"['ISIC_0031094', 'ISIC_0032345']",2
HAM_0005058,"['ISIC_0026324', 'ISIC_0025700']",2
HAM_0005060,"['ISIC_0027852', 'ISIC_0031975']",2
HAM_0005064,"['ISIC_0028198', 'ISIC_0027144']",2
HAM_0005075,"['ISIC_0030607', 'ISIC_0029060']",2
HAM_0005078,"['ISIC_0032081', 'ISIC_0030784']",2
HAM_0005084,"['ISIC_0027261', 'ISIC_0028505']",2
HAM_0005085,"['ISIC_0029257', 'ISIC_0030225']",2
HAM_0005086,"['ISIC_0030772', 'ISIC_0032311']",2
HAM_0005090,"['ISIC_0031564', 'ISIC_0029162']",2
HAM_0005091,"['ISIC_0027345', 'ISIC_0031148']",2
HAM_0005106,"['ISIC_0034131', 'ISIC_0032901']",2
HAM_0005107,"['ISIC_0026502', 'ISIC_0032082']",2
HAM_0005115,"['ISIC_0033766', 'ISIC_0033008']",2
HAM_0005121,"['ISIC_0029591', 'ISIC_0030423']",2
HAM_0005126,"['ISIC_0029070', 'ISIC_0028822']",2
HAM_0005127,"['ISIC_0026384', 'ISIC_0028436']",2
HAM_0005131,"['ISIC_0034235', 'ISIC_0034007']",2
HAM_0005132,"['ISIC_0025837', 'ISIC_0025209']",2
HAM_0005141,"['ISIC_0034034', 'ISIC_0033217']",2
HAM_0005146,"['ISIC_0030346', 'ISIC_0026526']",2
HAM_0005154,"['ISIC_0030977', 'ISIC_0024762']",2
HAM_0005155,"['ISIC_0032076', 'ISIC_0025321']",2
HAM_0005159,"['ISIC_0029826', 'ISIC_0025352']",2
HAM_0005160,"['ISIC_0025865', 'ISIC_0024935']",2
HAM_0005173,"['ISIC_0030937', 'ISIC_0025400']",2
HAM_0005175,"['ISIC_0029479', 'ISIC_0032278']",2
HAM_0005188,"['ISIC_0024824', 'ISIC_0030666']",2
HAM_0005193,"['ISIC_0026742', 'ISIC_0028665']",2
HAM_0005198,"['ISIC_0032920', 'ISIC_0033673']",2
HAM_0005199,"['ISIC_0030876', 'ISIC_0024982']",2
HAM_0005209,"['ISIC_0033532', 'ISIC_0032713']",2
HAM_0005213,"['ISIC_0033356', 'ISIC_0033998']",2
HAM_0005227,"['ISIC_0027768', 'ISIC_0027410']",2
HAM_0005230,"['ISIC_0027127', 'ISIC_0028849']",2
HAM_0005231,"['ISIC_0025247', 'ISIC_0029043']",2
HAM_0005237,"['ISIC_0031733', 'ISIC_0027240']",2
HAM_0005254,"['ISIC_0031036', 'ISIC_0026820']",2
HAM_0005255,"['ISIC_0025811', 'ISIC_0030158']",2
HAM_0005273,"['ISIC_0025065', 'ISIC_0027319']",2
HAM_0005275,"['ISIC_0031808', 'ISIC_0028749']",2
HAM_0005276,"['ISIC_0027008', 'ISIC_0028790']",2
HAM_0005282,"['ISIC_0025178', 'ISIC_0028730']",2
HAM_0005298,"['ISIC_0029662', 'ISIC_0030582']",2
HAM_0005309,"['ISIC_0026282', 'ISIC_0027744']",2
HAM_0005312,"['ISIC_0034231', 'ISIC_0034033']",2
HAM_0005315,"['ISIC_0029319', 'ISIC_0032219']",2
HAM_0005316,"['ISIC_0033907', 'ISIC_0033139']",2
HAM_0005318,"['ISIC_0029812', 'ISIC_0026347']",2
HAM_0005319,"['ISIC_0025469', 'ISIC_0025133']",2
HAM_0005328,"['ISIC_0028969', 'ISIC_0032441']",2
HAM_0005331,"['ISIC_0033803', 'ISIC_0032860']",2
HAM_0005336,"['ISIC_0033154', 'ISIC_0033192']",2
HAM_0005339,"['ISIC_0025428', 'ISIC_0031618']",2
HAM_0005342,"['ISIC_0028401', 'ISIC_0030371']",2
HAM_0005347,"['ISIC_0025653', 'ISIC_0027265']",2
HAM_0005353,"['ISIC_0033842', 'ISIC_0032923']",2
HAM_0005360,"['ISIC_0027264', 'ISIC_0028413']",2
HAM_0005362,"['ISIC_0029824', 'ISIC_0025622']",2
HAM_0005365,"['ISIC_0025253', 'ISIC_0027961']",2
HAM_0005379,"['ISIC_0032092', 'ISIC_0024787']",2
HAM_0005381,"['ISIC_0025153', 'ISIC_0031598']",2
HAM_0005382,"['ISIC_0026230', 'ISIC_0026395']",2
HAM_0005395,"['ISIC_0028557', 'ISIC_0027471']",2
HAM_0005404,"['ISIC_0028094', 'ISIC_0029455']",2
HAM_0005409,"['ISIC_0032531', 'ISIC_0032970']",2
HAM_0005413,"['ISIC_0029362', 'ISIC_0028132']",2
HAM_0005415,"['ISIC_0029102', 'ISIC_0027154']",2
HAM_0005421,"['ISIC_0031970', 'ISIC_0028060']",2
HAM_0005429,"['ISIC_0029452', 'ISIC_0028261']",2
HAM_0005442,"['ISIC_0034197', 'ISIC_0034057']",2
HAM_0005447,"['ISIC_0027427', 'ISIC_0026389']",2
HAM_0005450,"['ISIC_0029286', 'ISIC_0030176']",2
HAM_0005463,"['ISIC_0032315', 'ISIC_0028411']",2
HAM_0005469,"['ISIC_0030271', 'ISIC_0026643']",2
HAM_0005478,"['ISIC_0032741', 'ISIC_0033301']",2
HAM_0005480,"['ISIC_0026149', 'ISIC_0025992']",2
HAM_0005504,"['ISIC_0032433', 'ISIC_0027480']",2
HAM_0005519,"['ISIC_0026215', 'ISIC_0032029']",2
HAM_0005522,"['ISIC_0032379', 'ISIC_0029368']",2
HAM_0005530,"['ISIC_0024360', 'ISIC_0029899']",2
HAM_0005531,"['ISIC_0028477', 'ISIC_0024577']",2
HAM_0005535,"['ISIC_0029632', 'ISIC_0025391']",2
HAM_0005537,"['ISIC_0028643', 'ISIC_0024657']",2
HAM_0005545,"['ISIC_0033947', 'ISIC_0033881']",2
HAM_0005557,"['ISIC_0030119', 'ISIC_0028215']",2
HAM_0005558,"['ISIC_0030812', 'ISIC_0029802']",2
HAM_0005561,"['ISIC_0028961', 'ISIC_0031080']",2
HAM_0005579,"['ISIC_0029309', 'ISIC_0028393']",2
HAM_0005581,"['ISIC_0033337', 'ISIC_0033594']",2
HAM_0005584,"['ISIC_0032613', 'ISIC_0033256']",2
HAM_0005588,"['ISIC_0025219', 'ISIC_0026458']",2
HAM_0005594,"['ISIC_0033703', 'ISIC_0034245']",2
HAM_0005609,"['ISIC_0025847', 'ISIC_0025958']",2
HAM_0005610,"['ISIC_0027608', 'ISIC_0025312']",2
HAM_0005611,"['ISIC_0025850', 'ISIC_0029187']",2
HAM_0005624,"['ISIC_0030760', 'ISIC_0028565']",2
HAM_0005627,"['ISIC_0033607', 'ISIC_0033568']",2
HAM_0005631,"['ISIC_0024439', 'ISIC_0025492']",2
HAM_0005632,"['ISIC_0029232', 'ISIC_0025470']",2
HAM_0005641,"['ISIC_0033916', 'ISIC_0032554']",2
HAM_0005642,"['ISIC_0027659', 'ISIC_0030223']",2
HAM_0005650,"['ISIC_0024522', 'ISIC_0030387']",2
HAM_0005651,"['ISIC_0028863', 'ISIC_0030126']",2
HAM_0005663,"['ISIC_0026417', 'ISIC_0028735']",2
HAM_0005664,"['ISIC_0029001', 'ISIC_0028016']",2
HAM_0005665,"['ISIC_0028973', 'ISIC_0029082']",2
HAM_0005666,"['ISIC_0028355', 'ISIC_0025171']",2
HAM_0005670,"['ISIC_0028648', 'ISIC_0030253']",2
HAM_0005672,"['ISIC_0030806', 'ISIC_0028388']",2
HAM_0005673,"['ISIC_0033487', 'ISIC_0033995']",2
HAM_0005678,"['ISIC_0031023', 'ISIC_0028086']",2
HAM_0005684,"['ISIC_0027613', 'ISIC_0032468']",2
HAM_0005686,"['ISIC_0033745', 'ISIC_0033112']",2
HAM_0005689,"['ISIC_0034229', 'ISIC_0028066']",2
HAM_0005696,"['ISIC_0028014', 'ISIC_0025499']",2
HAM_0005697,"['ISIC_0027253', 'ISIC_0032046']",2
HAM_0005705,"['ISIC_0024654', 'ISIC_0031430']",2
HAM_0005713,"['ISIC_0028714', 'ISIC_0030956']",2
HAM_0005715,"['ISIC_0032519', 'ISIC_0034090']",2
HAM_0005719,"['ISIC_0029562', 'ISIC_0029453']",2
HAM_0005720,"['ISIC_0027714', 'ISIC_0030585']",2
HAM_0005724,"['ISIC_0024805', 'ISIC_0030032']",2
HAM_0005730,"['ISIC_0031710', 'ISIC_0028923']",2
HAM_0005742,"['ISIC_0027651', 'ISIC_0030014']",2
HAM_0005745,"['ISIC_0030873', 'ISIC_0028447']",2
HAM_0005746,"['ISIC_0030083', 'ISIC_0030002']",2
HAM_0005747,"['ISIC_0027105', 'ISIC_0027502']",2
HAM_0005749,"['ISIC_0033246', 'ISIC_0032843']",2
HAM_0005750,"['ISIC_0029733', 'ISIC_0030923']",2
HAM_0005752,"['ISIC_0028317', 'ISIC_0031013']",2
HAM_0005758,"['ISIC_0033286', 'ISIC_0032586']",2
HAM_0005760,"['ISIC_0032621', 'ISIC_0033328']",2
HAM_0005772,"['ISIC_0031159', 'ISIC_0031017']",2
HAM_0005776,"['ISIC_0028238', 'ISIC_0029755']",2
HAM_0005777,"['ISIC_0033325', 'ISIC_0034208']",2
HAM_0005785,"['ISIC_0028489', 'ISIC_0026236']",2
HAM_0005790,"['ISIC_0024672', 'ISIC_0024547']",2
HAM_0005794,"['ISIC_0027574', 'ISIC_0030058']",2
HAM_0005801,"['ISIC_0029413', 'ISIC_0029576']",2
